378.8834
377.0967
379.2695
383.4267
391.1295
403.2124
415.7444
427.8109
441.1566
453.837
465.4539
481.9283
496.7421
515.5185
531.6323
548.021
565.8437
580.4186
595.1717
608.4536
622.4637
638.777
656.5881
678.2486
699.2889
718.191
734.126
749.3207
765.5933
781.4827
796.6904
812.7368
829.8549
848.3697
862.553
876.0112
890.0312
902.175
911.9416
923.1654
935.5026
947.5995
961.2591
977.4939
994.1871
1013.135
1028.65
1040.635
1050.917
1062.962
1076.395
1087.226
1097.099
1098.677
1098.593
1098.108
1098.302
1100.869
1104.175
1106.301
1107.85
881.3041
863.6653
874.7486
1115.714
1114.28
1119.734
1179.857
1179.86
1104.049
1101.489
1179.301
1091.535
158.1541
1179.55
1179.337
1089.614
1098.997
1101.836
1103.814
1105.975
1106.205
1106.959
1107.58
1107.817
1103.239
158.143
1179.261
1096.724
1091.854
158.302
1180.445
1181.019
1074.75
1067.334
1061.544
1054.251
1031.214
1015.609
998.7015
981.0681
967.1072
946.7667
931.0287
919.197
907.4584
899.3942
1179.549
884.6323
878.8231
873.0125
865.8482
860.9282
856.015
852.5967
849.6273
847.8429
845.9891
843.8784
838.8817
828.6563
820.7838
809.5822
799.0551
789.3324
780.2713
772.1409
764.7176
757
797.4119
802.4553
875.9178
728.0035
722.4372
716.2085
709.6636
703.6862
700.2151
698.1675
698.1466
698.5879
697.7984
699.6916
702.23
703.4245
1178.84
1179.236
692.2427
690.6052
688.4068
684.8904
680.0746
677.2031
672.5601
663.0579
654.6186
647.4877
637.2128
626.7498
618.9662
609.7225
600.1559
591.4445
582.5191
573.6591
788.9928
653.4369
638.8251
732.9828
717.5737
509.99
498.7572
487.761
476.4855
465.986
451.9386
440.2961
426.1926
413.7952
404.1335
394.2651
386.0398
379.1736
372.1845
363.6031
352.0032
340.2813
326.2211
314.3203
303.7917
294.3133
287.2008
280.1865
274.6018
268.5171
262.8272
796.4237
252.147
246.9125
241.6924
234.9597
229.8771
224.6196
204.9489
206.8444
206.2924
196.9822
190.6778
181.0972
170.1059
161.3799
151.1761
141.015
128.7961
120.367
112.1457
115.7996
800.7593
782.6109
84.58163
84.78046
85.98117
85.51614
86.0994
86.56129
87.36123
88.6731
684.4921
709.0345
100.1272
102.7754
99.03428
93.98878
94.50222
91.17092
92.17716
95.73963
98.44929
104.6058
111.4596
778.0551
795.5045
822.5452
142.3214
149.8025
159.3171
174.6956
710.473
708.7932
791.2878
700.8658
239.1249
254.6652
270.4839
282.5834
799.423
703.3978
707.0112
786.7537
777.1945
720.0353
399.3163
416.1983
429.131
441.9688
454.1176
465.0691
481.3977
707.3344
776.9519
789.3191
554.6497
566.7109
577.6227
585.5002
593.2031
599.2308
709.9221
720.5637
720.5836
621.984
627.8924
635.2727
640.4336
645.0554
648.9833
652.475
657.7717
663.057
667.8195
670.2227
672.5612
676.0878
679.3936
689.0801
696.2501
707.6428
718.3566
728.9141
738.7754
748.1821
759.4767
769.3706
783.8007
802.3091
820.0736
835.1863
848.802
861.3553
873.7848
883.5471
895.5988
907.5579
919.3136
930.5188
941.14
952.8426
962.8419
798.6125
779.0275
778.8417
777.6716
717.9944
1043.052
794.2391
795.5131
1083.919
702.1968
693.3353
708.2027
795.4069
711.8985
675.822
665.475
681.3132
814.1346
658.0569
794.5817
719.9872
685.6432
1180.384
829.4778
800.5931
664.6758
1086.513
1077.373
744.7583
822.407
818.1002
668.5923
802.374
735.9243
1023.603
797.8406
664.6139
804.2336
709.1044
719.1077
731.3583
920.0427
810.1534
904.6118
897.024
889.042
880.2916
871.5214
863.2907
856.1757
850.0025
843.7181
836.5148
830.4482
823.3997
816.2101
