xx,yy
566.506,300.837
565.702,300.522
566.109,300.557
565.689,300.385
564.247,299.966
563.495,299.876
562.62,299.808
559.934,299.16
559.625,299.117
559.11,298.905
559.611,298.988
559.589,298.995
560.016,298.98400000000004
561.231,299.374
561.4069999999999,299.513
560.073,299.012
556.539,298.362
556.444,298.274
556.36,298.276
556.513,298.43
558.274,298.92900000000003
558.785,299.073
559.359,299.101
558.238,298.553
555.131,297.502
554.999,297.194
554.439,296.948
554.429,296.527
554.509,296.192
554.654,295.426
554.694,294.846
554.366,294.014
554.3919999999999,293.513
554.212,292.829
554.384,291.961
554.024,291.223
553.898,290.703
554.1619999999999,290.16
553.863,289.63
553.7,288.817
553.49,288.24
554.049,287.84
554.018,287.453
553.999,287.107
553.556,286.685
553.597,286.411
552.9119999999999,285.991
551.702,285.575
550.741,284.97
550.476,284.688
550.6569999999999,283.975
550.508,283.29
549.99,282.776
549.33,282.36400000000003
548.112,281.77
547.814,281.302
547.203,280.58799999999997
549.822,281.04900000000004
551.814,281.594
550.403,280.692
543.55,277.905
542.524,277.375
542.271,276.685
543.514,277.04900000000004
546.081,277.88599999999997
546.559,277.671
546.117,277.195
546.582,277.135
544.36,276.074
542.526,275.399
540.735,274.777
539.555,274.165
538.835,273.612
538.784,273.107
538.745,272.819
538.665,272.55
537.4730000000001,272.005
535.854,271.38
534.117,270.759
532.745,269.894
532.175,269.457
530.887,268.865
530.63,268.47900000000004
531.045,268.481
530.104,267.973
529.488,267.627
528.92,267.302
526.762,266.5
525.264,265.966
524.563,265.76
523.634,265.236
522.6759999999999,264.694
522.856,264.714
522.576,264.336
522.057,263.94
521.472,263.657
520.003,263.142
519.154,262.921
518.529,262.60200000000003
517.981,262.282
516.239,261.921
516.367,261.647
515.619,261.256
514.674,260.79900000000004
514.962,260.675
514.734,260.26099999999997
515.481,260.067
515.731,259.921
515.882,259.78700000000003
515.6709999999999,259.518
516.686,259.631
517.225,259.786
517.071,259.464
516.586,258.83299999999997
516.831,258.603
516.5740000000001,257.874
516.17,257.189
517.224,256.873
517.797,256.336
518.028,255.93099999999998
518.6669999999999,255.687
518.547,255.07299999999998
518.472,254.446
518.408,253.91299999999998
518.328,253.27700000000002
518.619,253.025
519.097,252.68099999999998
519.01,251.957
519.187,251.46
519.645,251.017
520.382,250.49200000000002
520.169,249.97799999999998
519.9680000000001,249.472
519.149,248.82
518.927,248.273
518.457,247.72099999999998
519.319,247.62900000000002
518.9259999999999,247.231
518.543,246.838
518.3580000000001,246.532
517.7909999999999,246.101
517.143,245.638
516.401,245.174
516.059,244.74599999999998
515.635,244.18400000000003
515.637,244.02
515.612,243.56099999999998
515.639,243.26
515.325,243.07299999999998
514.986,242.567
514.945,242.3
514.58,241.912
514.914,241.575
514.847,241.226
515.349,240.843
516.151,240.24
520.086,240.429
519.193,239.82
518.245,238.875
518.043,237.894
514.58,236.267
517.969,235.93599999999998
518.735,234.88099999999997
514.701,232.377
517.648,231.602
518.092,230.34799999999998
516.754,228.505
517.2,227.28599999999997
516.436,225.89
516.735,224.585
516.011,223.13299999999998
515.221,221.55
514.307,219.798
514.279,218.521
511.965,216.611
511.529,214.955
512.405,213.923
512.436,212.542
511.811,211.28599999999997
512.427,210.488
511.952,209.25599999999997
510.858,207.99900000000002
510.695,207.22400000000002
512.538,206.505
512.815,205.65099999999998
512.436,204.655
512.633,203.63
512.388,202.75900000000001
513.783,202.245
513.97,201.168
514.257,200.157
513.156,198.833
510.901,197.34799999999998
513.534,197.232
514.155,196.49400000000003
511.574,194.99099999999999
515.636,195.263
516.319,194.41299999999998
517.202,193.68599999999998
516.932,192.52
517.797,191.747
514.617,190.113
513.84,188.761
515.804,187.91099999999997
517.172,187.115
517.381,185.39700000000002
518.356,184.09
518.5790000000001,182.896
518.263,180.84400000000002
519.0509999999999,179.205
520.739,178.051
522.009,176.358
522.927,174.74099999999999
523.8,173.01
524.006,171.09900000000002
525.589,170.208
526.4119999999999,168.94799999999998
526.805,167.25099999999998
527.6659999999999,165.905
527.832,164.39
528.538,162.77100000000002
529.357,161.02100000000002
530.289,159.444
530.854,157.817
529.317,154.741
527.948,150.94799999999998
526.778,146.563
524.159,141.144
521.363,135.92
518.431,130.879
516.367,126.37200000000001
515.703,122.256
515.056,117.943
514.144,113.959
513.391,110.087
513.086,106.655
511.915,102.876
509.806,98.3096
508.093,94.1261
506.37,89.9528
504.379,85.8179
502.92,82.2648
501.532,78.6757
500.666,75.3524
499.119,72.0192
497.968,68.4732
497.415,65.7826
496.876,63.3401
496.39099999999996,60.6735
495.436,58.2564
494.366,55.8256
493.27,53.3404
492.88599999999997,51.3706
491.962,49.1167
491.49300000000005,47.1721
491.158,45.5767
491.26,44.1105
490.741,42.3268
490.00800000000004,40.5783
489.458,38.8154
488.225,36.8
487.125,34.7448
486.866,33.0801
486.36699999999996,31.5986
485.339,29.6672
484.046,27.7196
484.181,26.5031
483.401,24.6368
482.769,22.8255
482.46,21.2004
482.436,19.6072
483.597,18.6485
484.37,17.8815
485.67699999999996,16.9822
486.43699999999995,15.9842
487.713,15.2843
489.064,14.2552
491.255,13.4555
493.019,12.6243
495.24800000000005,12.1687
496.56699999999995,11.6962
497.469,11.0821
498.54,10.4502
499.54699999999997,9.62579
499.524,8.70895
501.07800000000003,7.853460000000001
504.841,7.25771
501.541,5.9989
501.31199999999995,5.39581
503.44699999999995,4.95105
503.48699999999997,4.41068
503.26199999999994,4.046119999999999
503.439,3.81164
503.195,3.37667
502.87199999999996,3.4592699999999996
502.666,3.47515
502.726,3.6059099999999997
502.083,3.7911699999999997
502.756,3.82677
502.17800000000005,3.9557300000000004
499.69199999999995,3.78537
495.411,2.91498
491.134,2.28569
489.339,2.48295
486.68800000000005,2.12323
481.31199999999995,1.54385
467.81800000000004,1.09091
468.54,1.16216
469.097,1.4965
469.86199999999997,1.8409400000000002
469.63,2.2429200000000002
468.95099999999996,2.34314
468.01,2.70998
468.20599999999996,3.03883
468.35400000000004,3.21033
468.652,3.4218
469.025,3.5278
469.404,3.8182099999999997
469.655,4.01421
469.825,4.178999999999999
469.994,4.2161599999999995
470.173,4.35152
470.324,4.40679
470.526,4.05175
470.973,3.9758
471.329,4.23156
471.298,4.46695
471.404,4.78704
471.87199999999996,4.4065199999999995
471.879,4.0587599999999995
472.272,4.06168
472.634,4.01773
472.973,4.03486
472.93199999999996,3.7157
473.024,3.44151
473.664,3.0532
474.124,3.1751400000000003
475.50699999999995,3.8343199999999995
475.19599999999997,3.5877
476.224,3.28669
476.665,3.0531200000000003
476.61400000000003,3.12053
476.81300000000005,2.82455
477.204,2.46808
476.949,2.50588
477.191,2.52122
477.94699999999995,2.4925200000000003
478.61,2.54186
480.175,2.41987
482.289,2.33222
482.69199999999995,2.07005
483.851,1.7458200000000001
483.94699999999995,1.66831
484.033,1.5000799999999999
484.531,1.3478299999999999
487.1,1.22501
487.89300000000003,1.3088
488.50800000000004,1.25565
489.86,1.30274
490.05300000000005,1.254
489.983,1.24419
489.991,1.24845
490.959,1.16163
491.599,1.13889
492.48400000000004,1.27589
493.476,1.21246
493.54400000000004,1.31335
493.374,1.17319
501.505,1.11828
503.504,1.28147
505.952,1.47769
507.462,1.5709799999999998
508.045,1.81202
507.07599999999996,1.83188
506.653,1.85582
506.85400000000004,1.94438
508.796,2.30105
511.286,2.73854
513.008,3.06351
513.986,3.12839
513.8009999999999,3.1429400000000003
513.929,3.29273
515.241,3.63878
517.322,3.7293
520.376,4.03833
523.095,4.21317
524.194,4.13971
524.12,3.78249
524.2819999999999,3.4598199999999997
525.874,3.7149
529.013,3.8039
531.577,3.83061
532.072,3.4066400000000003
531.9490000000001,2.62757
533.309,2.11327
534.826,2.1531700000000003
536.9830000000001,2.04019
539.909,1.8827099999999999
542.0169999999999,1.4190399999999999
549.962,1.05769
557.845,1.62174
561.255,1.90986
562.494,1.42156
562.5219999999999,0.9289350000000001
562.516,0.911855
566.511,1.19707
569.487,1.29532
571.413,1.01299
649.5,1.75758
655.249,3.34789
657.6110000000001,4.14548
658.237,4.7558
663.323,5.8295
663.6010000000001,5.88087
666.0189999999999,6.3805
808.0189999999999,1.87037
809.828,2.34001
804.533,2.93958
803.6360000000001,3.3118800000000004
802.758,3.6778800000000005
801.302,4.10351
801.252,4.22031
800.873,4.33995
801.943,4.6717900000000006
801.905,4.7405
800.508,4.96307
800.21,5.28945
799.155,5.36689
798.6189999999999,5.57296
798.1469999999999,5.84987
797.4,6.04384
797.485,6.08598
798.0930000000001,6.1143
798.717,6.1889400000000006
798.775,6.2749
798.938,6.31682
797.8889999999999,6.21122
797.184,6.25287
796.4989999999999,6.35663
795.6610000000001,6.40404
795.248,6.47805
795.154,6.610589999999999
795.345,6.846769999999999
795.6389999999999,6.89923
795.678,6.7687800000000005
794.613,7.05567
791.962,7.10535
788.4789999999999,7.35398
785.693,7.67087
783.1289999999999,7.64065
780.184,7.74653
779.07,8.007660000000001
778.575,8.22622
778.459,8.457189999999999
778.257,8.9836
778.212,9.21025
777.082,9.4796
775.445,9.6018
774.298,9.6325
773.071,9.96344
772.209,10.2281
771.812,10.1576
771.2289999999999,10.3517
770.688,10.5503
770.465,10.5674
770.6189999999999,10.7488
770.2769999999999,10.9121
770.211,11.1102
770.085,11.190999999999999
769.605,11.3962
768.931,11.6173
768.227,11.5192
767.7260000000001,11.4425
767.077,11.7389
766.585,11.7136
766.585,11.8403
766.6039999999999,12.0274
766.585,12.0203
766.7769999999999,12.1446
766.515,12.2818
766.215,12.1238
765.7510000000001,12.1203
765.1510000000001,12.1117
764.9760000000001,12.1547
764.703,12.1202
764.4119999999999,12.1432
764.4889999999999,12.2203
764.64,12.2823
765.0210000000001,12.4222
765.556,12.4188
765.846,12.5777
766.0989999999999,12.713
765.806,12.6472
765.755,12.7282
765.654,12.7355
765.206,12.7187
764.948,12.732999999999999
764.5269999999999,12.6445
764.684,12.69
765.365,12.6444
766.235,12.7198
766.8739999999999,12.9991
766.967,12.8593
767.419,12.9657
767.4889999999999,12.9943
767.691,12.9589
767.574,12.955
767.5189999999999,13.1384
767.523,13.06
767.52,12.9778
768.174,13.0741
768.9060000000001,13.4519
769.4,13.4473
769.4639999999999,13.5826
768.563,13.397
766.8910000000001,13.1717
765.31,12.8178
764.8389999999999,12.8341
765.197,13.2121
765.5239999999999,13.4424
765.352,13.6833
765.3430000000001,13.9782
765.1160000000001,14.1688
764.799,14.4074
763.9910000000001,14.5153
762.932,14.5716
761.785,14.7393
760.6239999999999,14.6647
760.048,14.7038
759.443,14.8988
758.946,14.9599
758.7660000000001,15.0746
758.648,15.3509
758.4010000000001,15.5756
758.085,15.7905
757.065,16.1493
756.446,16.4335
755.768,16.7421
755.0239999999999,16.9813
754.382,17.1802
754.14,17.3821
753.926,17.5947
753.447,17.7617
752.908,17.9816
751.995,18.1118
751.07,18.2382
750.086,18.3332
749.3689999999999,18.3742
748.904,18.464000000000002
748.04,18.4396
747.5239999999999,18.4846
746.898,18.5693
746.315,18.4896
745.7289999999999,18.5288
745.053,18.6527
744.415,18.671
743.7,18.663
743.424,18.7673
743.115,18.7558
743.1489999999999,18.6811
743.176,18.5833
743.4730000000001,18.4359
743.832,18.3076
744.058,18.3694
743.91,18.2355
743.595,18.1891
743.8810000000001,18.3329
743.784,18.4076
743.8960000000001,18.5332
743.673,18.5729
743.722,18.697
743.715,18.8168
743.747,18.8242
743.683,18.8476
743.413,18.9005
743.34,19.0452
743.305,19.1941
743.2510000000001,19.2762
743.283,19.3546
743.173,19.5038
743.3489999999999,19.5999
743.3689999999999,19.5951
743.5419999999999,19.6361
743.38,19.6742
743.5260000000001,19.7359
743.3389999999999,19.8043
743.416,19.8266
743.25,19.9399
743.191,20.1081
743.1460000000001,20.2207
743.307,20.4676
743.375,20.6113
743.513,20.7737
743.676,20.9116
743.584,21.0064
743.427,21.0862
743.372,21.1056
743.12,21.1407
742.985,21.1392
742.797,21.1889
742.666,21.2455
742.335,21.326999999999998
742.312,21.4857
742.326,21.7033
742.28,21.8501
742.2239999999999,21.9845
742.321,22.0891
741.857,22.0809
741.801,22.039
742.058,22.0454
741.86,22.1138
741.789,22.1213
741.72,22.1842
741.965,22.3892
741.895,22.4276
741.877,22.5836
742.102,22.8295
742.115,22.983
741.852,23.1075
741.6060000000001,23.2378
741.2239999999999,23.2759
741.023,23.3951
741.1460000000001,23.5093
741.22,23.6368
741.558,23.9664
741.793,24.2778
741.4580000000001,24.6797
741.346,25.173000000000002
741.2139999999999,25.7009
741.01,26.1102
740.7439999999999,26.4872
740.5260000000001,26.9746
740.1030000000001,27.5444
739.306,27.9123
738.135,28.5038
736.666,29.0549
735.429,29.7017
733.9960000000001,30.223000000000003
732.802,30.8956
731.828,31.4772
730.682,31.9357
729.556,32.5972
728.632,33.0415
727.3710000000001,33.7185
726.709,34.3489
725.6610000000001,34.8915
724.2869999999999,35.7366
723.467,36.4951
722.466,37.2084
721.637,37.9759
720.56,38.7011
719.86,39.305
718.721,39.96
717.5010000000001,40.5514
716.2080000000001,41.1196
714.909,41.7536
713.715,42.4035
712.808,43.1238
712.422,43.9262
711.37,44.4556
710.329,45.0529
709.658,45.6143
708.87,46.0541
707.82,46.6853
706.7560000000001,47.1995
705.312,48.1019
703.5139999999999,49.2786
701.492,50.0004
700.066,50.9414
699.44,51.9355
697.966,52.6434
696.3910000000001,53.501999999999995
695.512,54.4218
693.909,55.2296
692.12,56.2381
690.5239999999999,57.261
689.065,58.1505
687.4689999999999,59.1489
686.383,60.0686
685.383,60.8119
684.788,61.6827
684.278,62.2764
684.059,62.9226
683.565,63.4178
683.457,63.8902
683.5169999999999,64.3479
683.426,64.9313
682.7719999999999,65.4994
682.191,66.1932
681.809,66.7672
680.7410000000001,67.2566
680.252,67.9817
679.982,68.5703
679.5210000000001,69.0978
678.949,69.7875
678.5989999999999,70.3116
678.069,70.8873
677.932,71.6853
676.9939999999999,72.3863
676.548,73.0747
676.1110000000001,73.8069
675.26,74.4532
674.768,75.0394
674.31,75.7816
673.6389999999999,76.2801
673.0139999999999,76.8932
671.953,77.9872
671.295,79.0447
671.008,80.0361
670.51,80.9884
669.3660000000001,81.9421
667.164,82.9061
664.673,83.9834
662.12,85.0529
660.182,86.18799999999999
658.654,87.2352
657.2860000000001,88.3341
656.0360000000001,89.2664
655.254,90.17299999999999
653.887,91.1818
652.3,92.1021
650.648,93.0777
649.45,94.0338
647.814,94.9209
646.399,95.8258
645.129,96.8381
643.865,97.6316
642.597,98.5773
641.364,99.5062
640.455,100.17299999999999
639.0880000000001,100.929
637.682,101.694
636.245,102.31299999999999
635.23,103.1
634.501,103.834
633.673,104.46799999999999
632.401,105.18799999999999
631.1659999999999,105.744
630.4490000000001,106.29
631.1,106.84
631.165,107.17299999999999
631.009,107.44200000000001
631.217,107.796
630.923,108.05
630.48,108.41
630.137,108.59700000000001
629.316,108.819
628.741,109.275
627.008,109.573
627.582,109.833
627.72,110.302
627.38,110.691
627.012,110.934
627.461,111.337
627.127,111.57700000000001
626.539,111.94
626.687,112.389
626.1619999999999,112.73100000000001
625.7919999999999,113.27
624.67,113.92299999999999
623.41,114.34899999999999
623.043,115.023
622.655,115.73100000000001
621.8330000000001,116.333
620.5319999999999,116.93
620.229,117.37799999999999
618.665,118.065
618.433,118.63600000000001
616.686,119.214
615.4490000000001,119.99
614.9,120.681
614.534,121.351
613.945,122.038
613.476,122.631
612.966,122.98200000000001
612.987,123.676
611.388,124.005
610.981,124.58
610.563,125.274
608.756,125.539
608.622,125.865
607.2130000000001,126.524
606.807,126.85799999999999
605.759,127.23299999999999
605.327,127.712
604.866,127.788
604.297,128.114
604.048,128.339
604.538,128.469
604.58,128.608
603.985,128.666
603.342,128.68
603.119,128.868
603.1080000000001,128.922
602.947,128.906
603.575,128.964
603.988,129.005
604.702,129.10399999999998
604.32,129.09799999999998
605.049,129.131
605.174,129.18200000000002
604.953,129.002
604.927,128.968
604.373,129.129
604.53,129.032
604.281,128.958
603.606,129.039
603.614,129.069
603.918,129.22299999999998
603.905,129.189
603.956,128.951
604.877,128.903
604.716,128.983
605.5930000000001,128.914
605.6080000000001,128.83100000000002
606.014,128.708
605.427,128.595
605.244,128.537
605.168,128.452
604.9169999999999,128.336
605.37,128.328
606.33,128.111
607.497,127.667
608.383,127.086
608.778,126.251
609.183,125.209
609.376,124.009
609.472,122.86
609.4209999999999,121.90100000000001
609.96,120.84899999999999
610.411,119.787
611.3969999999999,119.083
611.43,117.943
610.428,116.199
609.538,114.57600000000001
608.453,112.546
607.9119999999999,111.148
607.4580000000001,109.926
607.474,108.62200000000001
607.663,107.635
606.925,106.369
605.5509999999999,104.64299999999999
604.181,102.666
603.495,101.48
602.8969999999999,99.9097
602.852,98.8472
603.1709999999999,98.22
602.1619999999999,93.8557
601.063,91.9819
599.293,89.5928
600.2909999999999,89.5438
600.489,88.4347
600.056,87.15799999999999
599.4780000000001,85.8516
598.376,84.1489
596.388,82.1041
594.288,80.1903
592.5409999999999,78.3485
591.31,76.7301
590.191,75.1589
589.344,73.6084
588.648,72.092
587.835,70.7873
586.555,69.2452
584.813,67.5503
583.443,66.4025
582.069,65.1123
580.9209999999999,63.9854
579.81,62.8317
578.932,61.6428
577.896,60.4702
576.842,59.4652
575.367,58.2977
573.623,57.0757
571.764,55.8568
570.328,54.6071
568.93,53.3849
567.9730000000001,52.2273
567.1469999999999,51.1979
566.105,50.1689
564.8580000000001,49.1185
563.3480000000001,47.8965
562.494,47.0234
562.1669999999999,46.4274
561.99,46.0878
561.991,45.9106
562.2180000000001,45.5209
562.661,45.3872
562.765,44.9244
562.716,44.614
562.605,44.2868
562.513,43.9126
562.556,43.6879
562.4830000000001,43.4375
562.3330000000001,42.9274
562.66,42.5367
562.73,41.8973
562.967,41.263000000000005
563.325,40.7467
563.122,40.1355
563.141,39.4908
562.96,38.9995
562.987,38.6052
563.007,38.1088
563.0419999999999,37.6522
562.925,37.0049
562.993,36.2975
562.9019999999999,35.6025
562.712,35.0165
562.17,34.3208
561.716,33.6477
561.2090000000001,32.9317
560.872,32.4709
560.429,31.8991
559.936,31.2708
559.591,30.6967
559.222,30.0483
559.048,29.5403
558.9540000000001,29.2417
558.4259999999999,28.6169
557.596,28.0692
556.743,27.5386
556.086,26.9262
555.581,26.4762
555.196,26.1289
554.786,25.7192
554.401,25.3403
554.382,25.1367
554.1519999999999,24.9623
553.715,24.7377
553.028,24.3381
552.2869999999999,23.9972
551.744,23.7411
551.341,23.5293
551.0880000000001,23.3093
550.943,23.0129
550.778,22.8191
550.901,22.713
550.816,22.5818
550.731,22.5225
550.597,22.461
550.39,22.3268
550.082,21.8797
550.183,21.9559
550.356,21.9277
550.778,22.0651
550.33,22.0079
549.487,21.5517
548.881,21.1829
548.1469999999999,20.8328
547.906,20.6675
547.486,20.2554
547.2909999999999,20.1406
547.637,20.0802
547.712,19.93
547.688,19.7747
547.317,19.0847
546.957,18.7876
546.687,18.5969
546.096,18.1799
545.5369999999999,17.6919
545.506,17.6522
545.4119999999999,17.5197
545.4119999999999,17.5141
545.382,17.5741
545.006,17.3576
544.837,17.191
544.715,17.0715
544.187,16.7413
544.16,16.7248
538.637,10.4173
537.931,9.85258
542.875,15.882
538.428,13.1241
538.9630000000001,13.3341
539.847,13.6212
540.732,14.2005
541.34,14.9184
541.309,15.1579
540.09,14.3153
538.821,13.564
537.908,12.5178
537.77,12.0406
538.163,11.9787
538.929,12.3008
539.78,12.6757
540.115,13.0899
538.933,12.5081
537.7090000000001,11.8094
536.508,10.9593
536.439,10.6383
537.436,10.7542
538.17,11.1601
539.52,11.5866
538.89,11.6372
536.441,11.1501
535.49,10.5399
535.0880000000001,10.0069
534.806,9.78824
535.5219999999999,9.6458
535.967,9.47757
536.851,9.89288
535.5830000000001,9.62613
533.91,9.39667
531.5840000000001,8.94924
531.0880000000001,8.41745
531.126,7.821210000000001
531.256,7.34284
532.239,7.2218100000000005
531.418,7.0233
528.409,6.56405
525.947,6.24899
524.235,5.81163
522.7090000000001,5.49086
522.117,5.2127300000000005
521.839,4.96739
521.984,4.78533
522.058,4.58374
521.94,4.41518
521.0269999999999,4.29286
519.879,4.16667
519.156,4.057840000000001
519.1709999999999,4.11785
518.357,4.12861
517.484,4.06177
517.149,3.91425
516.751,3.8821
516.3580000000001,3.86478
516.3430000000001,3.68886
515.783,3.4828900000000003
515.028,3.41634
513.938,3.25486
512.606,3.3323400000000003
511.37,3.12357
510.51300000000003,3.10703
509.496,2.9573400000000003
508.629,2.87754
508.642,2.96988
507.934,3.0073
507.65,2.8195900000000003
507.244,2.65545
506.926,2.50742
506.841,2.56225
506.029,2.34782
505.366,2.16079
504.98900000000003,2.2093599999999998
504.316,2.22308
503.73199999999997,2.14797
503.564,2.15219
503.31800000000004,2.1114900000000003
503.591,2.05918
503.695,1.98793
503.69300000000004,1.93553
504.083,1.96153
504.00699999999995,1.9656799999999999
503.666,1.7851099999999998
503.279,1.56417
503.19599999999997,1.69186
502.282,1.66883
501.17,1.4715
501.152,1.51496
501.546,1.56256
500.704,1.46938
500.601,1.45931
500.147,1.29671
500.155,1.3521299999999998
498.744,1.24971
497.12800000000004,1.19993
495.602,1.1638700000000002
