xx_mm,yy_mm
112.01343927355278,55.784444444444446
111.05797956867197,55.92277777777778
110.45611804767312,56.28333333333334
110.17825198637911,56.60722222222223
111.076685584563,56.71314814814815
111.26519863791147,57.00185185185185
111.1217253121453,57.32981481481481
110.872190692395,57.62555555555555
110.7772077185017,58.05555555555556
110.65934165720772,58.61037037037036
110.49007945516458,58.97333333333333
110.19986379114643,59.34462962962963
110.0716458569807,59.67648148148148
110.00826333711693,59.94148148148148
109.99355278093076,60.24833333333333
110.00644721906924,60.53444444444444
109.9267196367764,60.8562962962963
109.9321679909194,61.035185185185185
109.88894438138479,61.15425925925926
109.91709421112371,61.17407407407407
109.84808172531216,61.24685185185186
109.79523269012485,61.308888888888895
109.82810442678773,61.254444444444445
109.83754824063564,61.27185185185186
109.76708286038591,61.31037037037036
109.73203178206583,61.355740740740735
109.67391600454027,61.378148148148135
109.57475595913735,61.44814814814814
109.68136208853575,61.433888888888895
109.67809307604993,61.48407407407407
109.78215664018163,61.47129629629629
109.80631101021567,61.52481481481482
109.80322360953464,61.59703703703704
109.83645856980702,61.56925925925926
110.55582292849036,61.42425925925926
110.18769580022702,61.696111111111115
109.77543700340523,61.99685185185186
109.92363223609533,62.15296296296296
110.22074914869468,62.29555555555555
109.98519863791145,62.60018518518518
110.34297389330307,62.764074074074074
110.58143019296254,63.04777777777778
110.9215891032917,63.3588888888889
111.18038592508513,63.653518518518524
111.53598183881952,63.910185185185185
111.58992054483542,64.1825925925926
111.98056753688991,64.33814814814815
112.15909194097617,64.51870370370371
112.23772985244041,64.7338888888889
112.36031782065835,64.96277777777779
113.00958002270148,65.07111111111111
113.47069239500567,65.18685185185186
113.56712826333714,65.40148148148148
113.83391600454028,65.60074074074075
113.86969353007945,65.83074074074074
114.44558456299659,65.86166666666668
114.71491486946651,66.02925925925928
115.17675368898979,66.11296296296297
115.68236095346198,66.16592592592593
116.21738933030647,66.16796296296296
116.5417480136209,66.27944444444445
117.11818388195232,66.27277777777779
117.52081725312146,66.24962962962964
117.90020431328037,66.21703703703703
118.52912599318954,66.16796296296296
119.85761634506243,65.82351851851851
120.79600454029512,65.74074074074075
121.74765039727583,65.59481481481481
122.37748013620885,65.51740740740742
122.90814982973893,65.43722222222222
123.4822247446084,65.30259259259259
123.89902383654938,65.23666666666668
124.317639046538,65.18462962962963
124.76167990919409,65.06796296296297
125.2306015891033,64.94037037037037
125.62687854710558,64.89
125.9132803632236,64.83222222222221
126.44340522133938,64.68296296296296
126.73761634506242,64.5337037037037
127.1150056753689,64.36592592592592
127.30242905788874,64.2588888888889
127.4811350737798,64.12296296296296
127.72304199772985,63.986851851851846
127.9033825198638,63.88703703703703
128.16653802497163,63.665370370370375
128.14855845629967,63.492222222222225
128.37157775255392,63.2875925925926
128.50052213393872,63.107037037037045
128.64454029511919,62.90833333333333
128.7676730987514,62.819074074074074
128.94765039727582,62.69703703703705
128.92567536889896,62.53333333333334
128.9338479001135,62.415370370370375
128.70755959137344,62.33425925925926
128.54247446083994,62.151296296296294
128.4465834279228,62.02333333333333
128.51123723041997,61.924629629629635
128.44113507377978,61.82351851851851
128.39954597048808,61.675555555555555
128.33434733257664,61.54944444444444
128.3766628830874,61.385740740740744
128.13330306469922,61.202592592592595
128.13748013620884,61.035
128.12113507377978,60.88833333333333
127.99763904653801,60.7887037037037
127.75863791146425,60.63185185185186
127.39850170261069,60.41425925925926
127.26919409761635,60.276111111111106
127.25121452894439,60.10074074074075
127.02819523269012,59.95722222222223
123.79423382519862,58.29685185185185
123.83981838819524,58.22074074074074
123.66438138479002,58.11796296296296
123.51709421112373,57.986666666666665
123.47314415437002,57.91481481481481
123.37961407491485,57.77148148148148
123.26174801362089,57.62407407407408
123.06379114642452,57.57037037037037
123.07940976163451,57.538148148148146
122.90124858115777,57.44814814814815
123.01639046538024,57.407777777777774
122.79518728717368,57.31703703703704
122.67441543700343,57.1412962962963
122.75468785471057,57.10055555555556
122.59468785471054,57.06388888888888
122.76358683314416,57.02111111111111
122.71872871736664,57.004629629629626
122.62538024971624,56.959444444444436
122.69130533484676,56.9312962962963
122.69639046538023,56.925
122.63300794551647,56.84981481481482
122.47155505107831,56.81481481481482
122.58687854710554,56.794999999999995
122.41852440408627,56.70277777777777
122.39872871736664,56.67222222222222
122.4383200908059,56.64537037037037
122.42560726447222,56.62444444444445
122.33916004540295,56.60962962962964
122.16572077185018,56.56796296296296
122.15772985244043,56.565925925925924
122.10306469920545,56.523148148148145
122.04422247446087,56.48092592592593
122.03968217934168,56.446666666666665
122.02406356413167,56.401481481481476
121.84081725312146,56.385740740740744
122.03514188422248,56.319074074074074
121.92417707150966,56.226481481481486
121.7111464245176,56.192962962962966
121.84208853575483,56.18074074074074
121.64794551645856,56.139629629629624
121.71441543700341,56.08537037037037
121.90329171396141,56.04185185185185
121.64649262202043,55.99777777777778
121.8015891032917,55.90574074074074
121.65393870601588,55.842222222222226
121.4656072644722,55.71351851851852
121.44853575482408,55.65481481481481
121.54969353007945,55.62666666666667
121.59291713961409,55.6062962962963
121.50992054483541,55.61314814814814
121.49157775255394,55.60166666666667
121.41185017026105,55.57185185185184
121.04572077185017,55.48796296296297
120.98524404086265,55.473148148148155
121.04699205448354,55.46333333333333
121.00885357548239,55.47240740740741
120.96726447219069,55.475
121.0549829738933,55.45962962962963
121.19464245175936,55.4761111111111
121.02247446083996,55.486111111111114
121.0889443813848,55.462222222222216
119.9260839954597,55.250370370370376
119.89629965947786,55.22925925925926
119.98819523269012,55.194814814814826
119.83400681044269,55.192037037037046
120.37884222474462,55.2037037037037
119.74792281498297,55.099074074074075
119.2750056753689,55.0562962962963
119.34565266742337,55.04425925925927
119.16113507377982,55.04611111111111
118.90433598183883,54.51092592592593
118.85766174801363,54.49037037037037
118.53911464245176,54.44777777777777
118.44976163450625,54.42722222222222
118.44921679909196,54.42666666666666
118.4493984108967,54.42685185185185
118.92140749148696,54.45666666666666
118.8483995459705,54.464444444444446
119.17875141884224,54.526851851851845
118.80263337116912,54.41240740740741
118.6261066969353,54.3812962962963
118.59250851305335,54.36666666666666
118.69820658342792,54.44759259259259
118.57180476730987,54.40351851851852
118.33007945516458,54.36240740740741
118.58905788876277,54.397592592592595
118.28449489216798,54.30222222222223
118.30410896708284,54.249629629629624
118.07872871736662,54.22148148148148
117.91654937570944,54.20481481481481
118.1415664018161,54.19555555555556
118.11977298524403,54.17777777777778
118.13502837684449,54.175185185185185
118.30429057888763,54.205370370370375
