xx_mm,yy_mm
108.93965317919076,55.49764705882353
109.06395375722542,55.44494117647059
109.27463583815029,55.50382352941176
111.48689017341042,53.11208823529412
111.56864739884394,53.10611764705883
111.73789595375725,53.158411764705875
111.79634682080925,53.1335
111.75620809248555,53.056294117647056
111.97891329479768,53.158617647058826
112.07639306358382,53.21914705882352
112.27967630057802,53.33238235294118
112.18460115606938,53.27041176470589
111.99556069364162,53.102823529411765
112.1193063583815,53.13041176470588
112.14298265895954,53.13617647058823
112.31038150289017,53.23438235294118
112.6166936416185,53.37458823529412
112.6812485549133,53.416588235294114
112.83884393063583,53.522
112.76726011560694,53.46970588235293
112.67255491329479,53.37376470588236
112.8092485549133,53.453647058823535
112.79704046242774,53.42276470588236
112.69808092485549,53.393117647058816
112.86085549132947,53.502647058823534
112.85179190751445,53.53044117647058
112.85216184971098,53.546499999999995
112.99791907514451,53.63255882352941
113.69914450867053,53.91564705882353
113.93701734104044,54.04844117647058
113.22987283236994,53.77297058823529
113.83676300578033,54.06264705882353
113.17678612716763,53.73570588235294
112.98164161849711,53.62555882352941
113.56134104046242,53.91091176470588
113.7566705202312,54.02764705882353
113.63717919075145,53.94200000000001
113.81863583815029,54.027441176470596
113.93664739884395,54.112264705882346
113.84527167630058,54.07026470588235
113.88873988439308,54.10032352941175
113.89539884393062,54.12461764705882
114.04559537572254,54.18802941176471
113.89077456647398,54.133676470588235
113.95736416184971,54.17897058823529
114.10090173410406,54.2685294117647
114.1944971098266,54.34367647058823
114.15454335260117,54.297970588235295
114.17119075144511,54.315676470588244
114.08795375722543,54.27820588235294
114.10959537572253,54.29941176470588
114.11995375722545,54.31258823529412
114.05280924855492,54.28047058823528
113.9362774566474,54.25185294117647
113.80032369942198,54.20120588235294
113.91556069364161,54.282323529411755
113.81308670520232,54.24402941176471
113.92221965317917,54.32061764705883
114.0176647398844,54.357470588235294
114.0496647398844,54.421499999999995
113.98196531791909,54.4075
114.05761849710983,54.434470588235286
114.10145664739883,54.46555882352941
114.03671676300577,54.43817647058823
113.89354913294798,54.37867647058823
113.98030057803469,54.453823529411764
113.9823352601156,54.453
113.79588439306359,54.39535294117646
113.92277456647399,54.49438235294118
113.95015028901734,54.52567647058824
114.03301734104046,54.62161764705883
114.01858959537573,54.63479411764706
113.97123699421965,54.62388235294117
113.85729479768786,54.58373529411764
113.9270289017341,54.61894117647059
114.42386127167632,54.885558823529415
114.4688092485549,54.96276470588235
114.54760693641619,55.0245294117647
114.52060115606936,55.05355882352942
114.4937803468208,55.06261764705883
114.48434682080925,55.07188235294118
114.55519075144508,55.132000000000005
114.62307514450868,55.18594117647059
114.27569942196531,55.02308823529411
114.43440462427745,55.105441176470585
114.47121387283238,55.15135294117647
114.35320231213872,55.122323529411766
114.25553757225433,55.08917647058822
114.01821965317919,54.963382352941174
114.28568786127167,55.1355
114.71001156069363,55.36258823529411
114.89738728323698,55.44329411764706
114.80101734104046,55.40417647058823
114.74256647398845,55.37
114.73072832369942,55.31564705882353
114.95343352601157,55.39326470588235
114.894612716763,55.35991176470588
114.72351445086707,55.237617647058826
115.11306358381503,55.434852941176466
115.15320231213873,55.47108823529411
115.10473988439306,55.42455882352941
115.07421965317918,55.39202941176471
115.02335260115608,55.355382352941184
115.11361849710984,55.38441176470589
115.15190751445085,55.412205882352936
115.121387283237,55.40582352941178
115.28841618497111,55.50423529411764
115.32892485549132,55.510823529411766
115.2965549132948,55.50444117647059
115.34076300578036,55.54108823529411
115.36129479768786,55.5509705882353
115.36129479768786,55.55755882352941
115.4060578034682,55.576294117647066
115.27768786127169,55.51555882352942
115.38367630057805,55.52029411764706
115.57512138728323,55.60429411764706
115.5677225433526,55.58885294117647
115.4754219653179,55.572382352941176
115.49373410404624,55.587823529411764
115.52776878612717,55.57999999999999
115.63690173410403,55.62735294117647
115.66575722543354,55.6395
115.57678612716762,55.587
115.57290173410405,55.579382352941174
115.53109826589596,55.57670588235295
115.47246242774567,55.559411764705885
115.47135260115606,55.58658823529412
115.63949132947975,55.691382352941176
115.70700578034682,55.73276470588235
115.71773410404626,55.7105294117647
115.61951445086706,55.64629411764705
115.55791907514451,55.65185294117647
115.48541040462429,55.61191176470588
115.20018497109825,55.46305882352941
115.38127167630057,55.61994117647058
115.41086705202314,55.6465
115.47301734104045,55.68891176470589
115.53035838150291,55.755
115.31708670520231,55.67717647058824
115.42529479768787,55.74161764705883
115.41160693641618,55.77435294117647
115.46894797687861,55.783205882352945
115.51315606936417,55.80667647058823
115.4635838150289,55.8414705882353
115.21646242774567,55.70558823529411
115.33391907514451,55.81305882352941
115.293225433526,55.8299411764706
115.328,55.85773529411765
115.48115606936418,55.95635294117647
115.51038150289018,56.00494117647059
115.42640462427745,55.99835294117648
115.43620809248556,55.99670588235294
115.43731791907516,56.02120588235294
115.36610404624277,55.999382352941176
115.23847398843931,55.9429705882353
115.35056647398845,56.01770588235294
115.44360693641619,56.07761764705882
115.40235838150289,56.05497058823529
115.32189595375723,56.02079411764706
115.29248554913295,56.041999999999994
115.26825433526011,56.05414705882353
115.28527167630057,56.07967647058823
115.38571098265896,56.13958823529411
115.32041618497111,56.131764705882354
115.39810404624278,56.16594117647058
115.36332947976878,56.160999999999994
115.26215028901734,56.11055882352942
115.23366473988439,56.09820588235295
115.15856647398844,56.05970588235295
115.29341040462427,56.14041176470589
115.2954450867052,56.17541176470589
115.22756069364164,56.158117647058816
115.1859421965318,56.160999999999994
115.2982196531792,56.22585294117646
115.01225433526011,56.079882352941176
114.92143352601155,56.01544117647059
114.89979190751446,56.01976470588236
115.00097109826591,56.078852941176464
115.09752601156069,56.13752941176471
115.09327167630059,56.16017647058824
115.08735260115607,56.15461764705882
115.12878612716763,56.17994117647059
114.86168786127168,56.04344117647059
115.09031213872832,56.20773529411765
114.95639306358383,56.16964705882353
114.87778034682081,56.118382352941175
114.9260578034682,56.16285294117647
115.07366473988439,56.276705882352935
114.73498265895954,56.11241176470588
114.68596531791906,56.111794117647065
114.70353757225433,56.144735294117645
114.63102890173411,56.13032352941176
114.60217341040463,56.1165294117647
114.49507514450868,56.08132352941176
114.49858959537572,56.09511764705882
114.59052023121387,56.150705882352945
114.57350289017342,56.15420588235294
114.50857803468207,56.1459705882353
114.5524161849711,56.18405882352942
114.4906358381503,56.164911764705884
114.51727167630058,56.2040294117647
114.4834219653179,56.194147058823525
114.44494797687862,56.20032352941177
114.44642774566475,56.25138235294118
114.36485549132946,56.19641176470588
114.3746589595376,56.213911764705884
114.37169942196532,56.22894117647059
114.33692485549133,56.21041176470588
114.43089017341039,56.249529411764705
114.43070520231214,56.25776470588235
114.50432369942196,56.26455882352941
114.49600000000001,56.25838235294117
114.61808092485549,56.305323529411766
114.57479768786126,56.25982352941177
114.59532947976878,56.250352941176466
114.6273294797688,56.26826470588235
114.69317919075144,56.279794117647064
114.57775722543353,56.24005882352941
114.7379421965318,56.2824705882353
114.85743352601155,56.347529411764704
114.9227283236994,56.36708823529412
115.15949132947978,56.43255882352941
115.24698265895954,56.4784705882353
115.14654335260116,56.39076470588235
115.23181502890172,56.41238235294117
115.45359537572253,56.50152941176469
115.68665895953758,56.578529411764706
115.75176878612717,56.602823529411765
115.87606936416185,56.63864705882354
115.85535260115607,56.581411764705884
115.94247398843929,56.569676470588234
116.00998843930635,56.55567647058824
116.18534104046242,56.59417647058822
116.24157225433527,56.60673529411765
116.26154913294796,56.57008823529412
116.63408092485548,56.654500000000006
116.72379190751445,56.64605882352941
116.75523699421967,56.58758823529413
116.72046242774566,56.499058823529424
116.80832369942196,56.489999999999995
117.00883236994221,56.538794117647065
117.15200000000002,56.529529411764706
117.21840462427745,56.50770588235294
117.34492485549131,56.53158823529411
117.34048554913294,56.485470588235295
117.38006936416186,56.451088235294115
117.36323699421965,56.35823529411765
117.5267514450867,56.39941176470588
117.52860115606937,56.34629411764706
117.5837225433526,56.31726470588235
117.5598612716763,56.27320588235294
117.73188439306361,56.31088235294118
117.9140809248555,56.342999999999996
118.02617341040464,56.374705882352934
118.07593063583816,56.33723529411765
118.17433526011561,56.293588235294116
118.32416184971099,56.275882352941174
118.50006936416185,56.21597058823531
118.86446242774566,56.182205882352946
118.95639306358383,56.000823529411775
118.89091329479768,55.756647058823525
119.08383815028903,55.65535294117646
119.23236994219653,55.54582352941177
119.41845086705202,55.47911764705883
119.4197456647399,55.31400000000001
119.4759768786127,55.20302941176471
119.63301734104046,55.16514705882352
119.56975722543352,55.02061764705882
120.10802312138729,55.23597058823529
119.7038612716763,54.89441176470588
119.62339884393064,54.75914705882353
120.26265895953757,55.079088235294115
119.66409248554913,54.645088235294125
120.15537572254337,54.85570588235295
119.6631676300578,54.479970588235304
119.91953757225434,54.64055882352942
119.98224277456647,54.6175
120.01109826589594,54.56108823529411
120.0488323699422,54.56561764705883
120.11412716763006,54.54420588235295
120.18645086705202,54.55429411764705
120.23065895953756,54.564588235294124
120.1246705202312,54.47914705882353
120.20846242774566,54.510441176470586
120.16795375722543,54.4355
119.9924161849711,54.279647058823535
120.08175722543352,54.35685294117648
120.1002543352601,54.34594117647058
120.09026589595378,54.300029411764704
120.0911907514451,54.28355882352941
120.07990751445087,54.27141176470589
120.09433526011561,54.263794117647066
120.22252023121386,54.32782352941176
120.11412716763006,54.2580294117647
120.07694797687861,54.25679411764706
120.11486705202311,54.269147058823535
120.06011560693642,54.21232352941177
120.09026589595378,54.24547058823529
120.13040462427746,54.22735294117647
120.09636994219652,54.20141176470588
120.31093641618497,54.3595294117647
120.23935260115606,54.295911764705885
120.13946820809248,54.21026470588236
120.04309826589596,54.167647058823526
120.03329479768784,54.10155882352941
120.08841618497111,54.144588235294115
120.06714450867054,54.165588235294116
120.0048092485549,54.1415
120.09507514450867,54.203676470588235
120.09248554913295,54.216235294117645
120.06806936416186,54.21067647058824
120.12337572254334,54.259882352941176
120.03995375722543,54.207588235294125
119.98039306358382,54.19708823529411
120.1144971098266,54.27594117647059
119.9744739884393,54.22797058823529
120.87121387283237,54.79229411764706
120.88083236994218,54.815352941176464
120.79112138728323,54.76697058823528
120.86973410404624,54.82358823529412
120.72249710982658,54.737529411764704
120.65997687861272,54.672470588235306
120.70473988439305,54.72517647058823
120.5364161849711,54.592588235294116
120.70215028901733,54.74144117647059
120.89341040462428,54.89173529411765
120.82534104046242,54.891117647058834
120.77410404624277,54.894
120.0125780346821,54.47544117647059
119.8015260115607,54.37311764705883
119.92157225433526,54.49232352941177
120.01590751445087,54.586205882352935
119.9208323699422,54.56397058823529
119.84443930635838,54.57611764705883
119.61470520231212,54.417794117647055
119.90178034682081,54.678852941176466
119.93932947976879,54.74720588235295
119.81909826589595,54.71385294117647
119.84388439306358,54.79867647058824
119.94358381502892,54.91232352941176
119.9729942196532,54.92879411764706
119.9169479768786,54.901617647058835
119.84406936416184,54.89770588235293
119.89512138728324,54.907999999999994
119.92989595375722,54.9549411764706
119.84943352601157,54.88082352941177
119.85794219653178,54.88514705882352
119.90658959537572,54.9615294117647
119.93008092485547,54.957205882352945
119.9668901734104,54.959882352941165
120.06141040462427,55.02514705882353
120.16628901734104,55.050264705882356
120.10839306358383,54.992000000000004
120.10117919075145,54.98911764705882
120.05123699421965,54.901823529411764
120.15907514450868,54.959470588235284
120.29021965317918,54.985205882352936
120.32203468208093,55.016705882352944
120.29410404624278,54.99529411764706
120.26487861271676,54.976764705882346
120.31796531791909,55.017323529411776
120.30279768786126,55.02061764705882
120.2099421965318,54.94979411764706
120.10783815028903,54.8299705882353
120.00221965317917,54.75955882352941
119.98760693641619,54.75832352941176
120.08582658959538,54.80835294117647
119.90640462427747,54.7000588235294
120.13336416184971,54.81947058823529
119.97965317919075,54.73855882352942
119.6853641618497,54.53576470588235
119.80023121387283,54.64961764705882
119.78006936416186,54.667117647058824
119.73271676300577,54.65064705882352
119.79431213872833,54.72970588235294
119.67870520231214,54.69285294117647
119.69479768786127,54.71591176470588
119.71884393063584,54.7575
119.62543352601156,54.71920588235294
119.53535260115609,54.71302941176471
119.59176878612718,54.76285294117647
119.53128323699421,54.76285294117647
119.5938034682081,54.859411764705875
119.69960693641619,54.926941176470585
119.58714450867052,54.875058823529415
119.56235838150289,54.925294117647056
119.51852023121386,54.90738235294117
120.09636994219652,55.22917647058823
119.6269132947977,55.03626470588236
119.4728323699422,54.96070588235294
119.67963005780348,55.102147058823526
119.4983583815029,55.02555882352941
119.51741040462427,55.04552941176472
119.48374566473989,55.02761764705882
119.41845086705202,55.04244117647059
119.41937572254335,55.03708823529411
119.48041618497109,55.08814705882352
119.56642774566473,55.203852941176464
119.46099421965319,55.15155882352942
119.31893641618498,55.08979411764705
119.29932947976879,55.04861764705883
119.35463583815029,55.09576470588236
119.2824971098266,55.088764705882355
119.16300578034682,55.03647058823529
119.2634450867052,55.11388235294117
119.1419190751445,55.055
119.09512138728326,55.055617647058824
119.08790751445086,55.089588235294116
119.01040462427746,55.05623529411764
119.01632369942196,55.03894117647058
119.1278612716763,55.11614705882352
119.18723699421965,55.1550588235294
118.93253179190754,55.02041176470589
119.26141040462427,55.24688235294117
119.7206936416185,55.43670588235294
118.8474450867052,55.0000294117647
118.95694797687861,55.10482352941176
118.72554913294799,55.00023529411765
118.80342196531791,55.10111764705883
118.66561849710982,54.99920588235294
118.84374566473988,55.15279411764706
118.93845086705201,55.22938235294118
118.944,55.253882352941176
119.33724855491327,55.390794117647054
118.84836994219653,55.23205882352941
119.33946820809248,55.50917647058823
119.12175722543351,55.42558823529411
119.30006936416184,55.54005882352941
119.33373410404626,55.55035294117647
119.35537572254334,55.576088235294115
119.31246242774566,55.59338235294118
119.26215028901734,55.56291176470588
119.50668208092488,55.710323529411774
119.51278612716763,55.72123529411764
118.73202312138729,55.323470588235296
119.36499421965318,55.624058823529424
119.54608092485547,55.733588235294114
