xx_mm,yy_mm
63.264242424242425,57.61741176470588
63.25151515151516,57.56388235294118
63.169494949494954,57.52044117647059
63.15555555555555,57.54823529411764
63.1759595959596,57.54473529411764
63.17292929292928,57.535676470588236
63.127070707070715,57.47452941176472
63.18848484848485,57.50376470588236
63.23838383838383,57.54782352941176
63.26383838383838,57.52270588235293
63.23838383838383,57.52620588235294
63.296565656565654,57.52023529411765
63.27858585858587,57.542470588235304
63.32828282828283,57.527441176470596
63.28181818181818,57.566764705882356
63.20282828282829,57.5564705882353
63.23171717171718,57.53094117647058
63.42767676767677,57.500264705882365
63.27858585858587,57.52991176470588
63.32646464646464,57.51714705882353
63.292929292929294,57.547
63.309292929292916,57.533617647058826
63.35353535353536,57.53835294117646
63.38646464646464,57.52105882352941
63.399191919191914,57.49944117647059
63.43797979797979,57.51282352941177
63.459797979797976,57.51035294117647
63.45252525252525,57.45085294117647
63.43151515151514,57.38826470588235
63.40444444444445,57.37879411764706
63.37373737373738,57.39423529411765
63.41272727272727,57.375705882352946
63.35090909090909,57.37035294117648
63.24868686868686,57.34173529411764
63.35575757575757,57.32567647058824
63.42181818181818,57.33967647058824
63.52060606060607,57.30879411764706
63.50323232323232,57.31579411764706
63.53757575757575,57.28779411764705
63.66585858585858,57.253411764705874
63.62828282828283,57.167352941176475
63.60727272727273,57.10373529411765
63.53353535353535,57.1385294117647
63.44020202020202,57.08664705882354
63.57838383838383,57.092000000000006
63.409292929292924,57.1700294117647
63.392929292929296,57.161794117647055
63.416565656565666,57.205029411764706
63.45191919191919,57.23838235294117
63.42929292929293,57.22232352941177
63.533737373737374,57.13523529411765
63.51939393939394,57.23282352941177
63.456161616161616,57.19288235294118
63.44262626262626,57.19905882352941
63.388282828282826,57.17579411764706
63.2610101010101,57.22355882352941
63.23252525252525,57.22829411764705
63.2169696969697,57.25197058823529
63.25919191919192,57.36520588235294
63.32484848484848,57.40576470588235
63.214747474747476,57.379411764705885
63.17353535353536,57.362117647058824
63.1739393939394,57.3205294117647
63.177171717171724,57.282852941176465
63.17474747474747,57.2554705882353
63.10787878787879,57.24888235294117
63.19171717171718,57.213264705882345
63.133131313131315,57.215323529411776
63.01414141414142,57.29232352941176
62.98040404040403,57.29952941176471
62.89393939393939,57.329382352941174
62.82484848484848,57.358411764705885
62.79333333333333,57.374264705882354
62.780404040404036,57.341941176470584
62.7921212121212,57.26144117647058
62.762424242424245,57.28758823529412
62.691111111111105,57.2355
62.614141414141415,57.229323529411765
62.69858585858586,57.206676470588235
62.691111111111105,57.2260294117647
62.66141414141415,57.22891176470588
62.5969696969697,57.25897058823529
62.593333333333334,57.36314705882352
62.595757575757574,57.376735294117644
62.62949494949495,57.29685294117648
62.611111111111114,57.29705882352941
62.58828282828283,57.260205882352935
62.54949494949494,57.27482352941177
62.547878787878794,57.183205882352944
62.587474747474744,57.21264705882353
62.590101010101,57.17991176470588
62.52363636363636,57.177852941176475
62.52666666666667,57.154382352941184
62.47696969696969,57.19205882352942
62.44909090909091,57.24785294117646
62.38080808080809,57.239823529411765
62.45151515151515,57.11711764705882
62.42505050505051,57.03044117647058
62.330303030303035,57.00182352941176
62.42969696969697,56.923382352941175
62.509090909090915,56.875823529411775
62.44141414141414,56.85667647058823
62.42181818181818,56.90052941176471
62.432323232323235,56.87644117647059
62.43818181818182,56.855852941176465
62.58626262626264,56.84782352941176
62.574141414141415,56.818588235294115
62.614141414141415,56.72964705882354
62.637171717171725,56.60982352941176
62.66323232323232,56.60220588235294
62.67717171717172,56.59664705882352
62.61212121212122,56.63061764705882
62.578989898989896,56.58511764705882
62.622424242424245,56.598705882352945
62.75777777777778,56.598705882352945
62.69232323232323,56.60776470588235
62.85070707070707,56.67344117647058
62.86888888888888,56.66561764705883
62.86949494949495,56.69361764705883
62.88060606060606,56.605294117647055
62.67474747474748,56.50935294117647
62.77939393939394,56.537558823529416
62.83818181818182,56.56741176470588
62.7729292929293,56.54394117647058
62.876363636363635,56.57544117647059
62.88141414141413,56.61538235294118
62.814343434343435,56.619705882352946
62.879797979797985,56.6125
62.89090909090909,56.653882352941174
62.91535353535353,56.68373529411764
62.83959595959596,56.6075588235294
62.83313131313131,56.61085294117647
62.75979797979798,56.57420588235294
62.839797979797986,56.575647058823535
62.87111111111111,56.549705882352946
62.84444444444444,56.529323529411755
62.826060606060615,56.5624705882353
62.84828282828283,56.64626470588235
62.85030303030303,56.64688235294117
62.852929292929296,56.65944117647059
62.80808080808081,56.6345294117647
62.815555555555555,56.63514705882352
62.76868686868686,56.62814705882353
62.83818181818182,56.59891176470588
62.833939393939396,56.60838235294117
62.8169696969697,56.56226470588235
62.771313131313136,56.57029411764705
62.766666666666666,56.58120588235293
62.729090909090914,56.619911764705876
62.50323232323232,56.6195
62.49212121212121,56.62094117647059
62.42808080808081,56.76341176470588
62.395353535353536,56.71976470588235
62.35979797979798,56.62835294117648
62.35414141414142,56.627529411764705
62.34606060606061,56.57955882352941
62.29858585858585,56.578735294117635
62.278383838383846,56.61311764705882
62.218383838383836,56.63494117647059
62.191515151515155,56.627735294117656
62.14343434343435,56.58882352941177
62.015151515151516,56.578941176470586
62.00848484848485,56.59335294117648
61.932323232323235,56.67632352941177
61.910505050505044,56.75538235294118
62.03030303030303,56.805617647058824
62.00727272727272,56.85420588235294
61.94727272727273,56.89682352941176
61.86545454545455,56.93573529411765
61.85717171717172,56.908764705882355
61.86707070707071,56.85750000000001
61.85575757575757,56.78605882352941
61.87898989898989,56.78729411764706
61.92,56.81735294117647
61.87313131313131,56.833411764705886
61.87535353535353,56.84247058823529
61.88262626262626,56.85029411764705
61.87232323232323,56.826617647058825
61.86868686868687,56.88055882352941
61.879999999999995,56.909382352941186
61.82,56.93264705882353
61.77272727272727,56.89373529411765
61.87191919191919,56.93573529411765
61.89434343434343,56.92894117647059
61.89999999999999,56.910000000000004
61.89292929292929,56.91411764705882
61.88909090909091,56.898676470588235
61.85979797979797,56.92214705882353
61.86141414141414,56.91885294117646
61.86727272727273,56.92194117647058
61.86121212121211,56.94911764705883
61.851111111111116,56.91226470588235
61.833535353535346,57.00450000000001
61.863232323232324,57.062764705882365
61.8369696969697,57.09776470588235
61.8480808080808,57.03805882352942
61.877373737373745,57.006764705882354
61.96,57.03929411764706
61.86666666666667,57.07635294117647
61.8949494949495,57.0675
61.91676767676768,57.06729411764706
61.927070707070705,57.062970588235295
62.015151515151516,57.134205882352944
62.00909090909091,57.12947058823529
62.02202020202021,57.16838235294118
61.99878787878788,57.16673529411766
62.00828282828282,57.20791176470589
62.01333333333333,57.196176470588235
62.07434343434343,57.15294117647059
62.07717171717171,57.16817647058825
62.162626262626254,57.14161764705883
62.08080808080808,57.11608823529412
62.08363636363637,57.082117647058816
62.23838383838383,57.163441176470585
62.26848484848486,57.196588235294115
62.27050505050506,57.19329411764706
62.28242424242424,57.25752941176471
62.24525252525253,57.19576470588235
62.314949494949495,57.27914705882352
62.359595959595964,57.33947058823529
62.42262626262627,57.238176470588236
62.45191919191919,57.19020588235295
62.471919191919184,57.1574705882353
62.59535353535353,57.14017647058824
62.61676767676767,57.14841176470588
62.695555555555565,57.14985294117646
62.882222222222225,57.22397058823529
62.974747474747474,57.21305882352941
63.07232323232323,57.27667647058822
63.13090909090909,57.33741176470588
63.15535353535355,57.42799999999999
63.28040404040404,57.42264705882353
63.317373737373735,57.34049999999999
63.23959595959596,57.289647058823526
63.279595959595966,57.29829411764705
63.366868686868685,57.31764705882353
63.561616161616165,57.31105882352941
63.571717171717175,57.3310294117647
63.74383838383838,57.26144117647058
63.77111111111111,57.29005882352941
63.75919191919192,57.38558823529412
63.777171717171726,57.34338235294118
63.92161616161617,57.305088235294114
63.89030303030303,57.21923529411765
63.782020202020206,57.145117647058825
63.76868686868686,57.08067647058824
63.87838383838383,57.05576470588235
63.90909090909091,56.97979411764706
63.89555555555555,57.007176470588234
63.96343434343435,56.99297058823529
64.0579797979798,57.002852941176464
64.09272727272727,56.96744117647059
64.1569696969697,56.9999705882353
64.21454545454546,57.01829411764705
64.22626262626264,56.99564705882353
64.20868686868687,56.95055882352942
64.1888888888889,56.91514705882352
64.18828282828284,56.84391176470589
64.22969696969697,56.81385294117647
64.2840404040404,56.78091176470589
64.2519191919192,56.75702941176471
64.30585858585859,56.80479411764706
64.32464646464646,56.81138235294117
64.34262626262627,56.794500000000006
64.38767676767677,56.82311764705882
64.39414141414142,56.84617647058824
64.35313131313131,56.823323529411766
64.39777777777778,56.71358823529412
64.34444444444445,56.68291176470589
64.44141414141414,56.67941176470588
64.45777777777778,56.62588235294118
64.38525252525253,56.658205882352945
64.3769696969697,56.65532352941176
64.46848484848486,56.65223529411765
64.51717171717172,56.68908823529411
64.52909090909093,56.73891176470588
64.48585858585858,56.72264705882353
64.4890909090909,56.746117647058824
64.49252525252525,56.724500000000006
64.57212121212122,56.69505882352941
64.53737373737374,56.63617647058823
64.50565656565657,56.63761764705882
64.55616161616162,56.67364705882353
64.5109090909091,56.647499999999994
64.44323232323234,56.61517647058823
64.47191919191918,56.68682352941177
64.45010101010101,56.66211764705882
64.45333333333335,56.63411764705882
64.47252525252526,56.74405882352942
64.54,56.72573529411765
64.50565656565657,56.67982352941177
64.50141414141413,56.64811764705881
64.53757575757577,56.64955882352941
64.5078787878788,56.671382352941166
64.5359595959596,56.668705882352945
64.51151515151514,56.63864705882354
64.49232323232324,56.67591176470589
64.46525252525252,56.73808823529411
64.45555555555556,56.72079411764706
64.47232323232322,56.75311764705883
64.56343434343434,56.7794705882353
64.53838383838384,56.736441176470585
64.51919191919191,56.74364705882353
64.52949494949495,56.685382352941176
64.47070707070708,56.63494117647059
64.3989898989899,56.64029411764706
64.47999999999999,56.64297058823529
64.4820202020202,56.62629411764706
64.42868686868687,56.66829411764705
64.46303030303031,56.67261764705882
64.47090909090907,56.73458823529411
64.46343434343434,56.72038235294118
64.49353535353535,56.74982352941176
64.49050505050505,56.70679411764705
64.45232323232322,56.63699999999999
64.40848484848486,56.626705882352944
64.44242424242424,56.62650000000001
64.4119191919192,56.61208823529412
64.45151515151515,56.59664705882352
64.46383838383838,56.63988235294118
64.52343434343435,56.68167647058823
64.49939393939394,56.71276470588235
64.57313131313131,56.713382352941174
64.58646464646465,56.735205882352936
64.529898989899,56.707205882352945
64.51232323232324,56.642352941176476
64.52000000000001,56.62032352941176
64.46666666666667,56.57235294117647
64.43373737373737,56.587794117647064
64.50525252525252,56.586970588235296
64.53757575757577,56.60385294117646
64.58161616161617,56.60570588235295
64.59232323232324,56.6055
64.6410101010101,56.64070588235294
64.66424242424242,56.692588235294124
64.59555555555555,56.642558823529406
64.56020202020201,56.605088235294126
64.59333333333333,56.53611764705883
64.53838383838384,56.529735294117636
64.5270707070707,56.56308823529412
64.51757575757577,56.50399999999999
64.45555555555556,56.52088235294117
64.61535353535353,56.59129411764706
64.58787878787878,56.60694117647058
64.63353535353535,56.644
64.64323232323233,56.65985294117647
64.6080808080808,56.6405
64.62585858585858,56.62423529411764
64.6070707070707,56.54085294117647
64.50828282828283,56.46920588235294
64.4961616161616,56.49102941176471
64.5280808080808,56.469411764705875
64.54545454545455,56.438117647058824
64.59656565656564,56.42741176470587
64.65414141414142,56.41526470588235
64.6349494949495,56.403735294117645
64.64464646464646,56.41011764705883
64.66222222222221,56.387264705882345
64.64282828282829,56.308617647058824
64.61939393939393,56.214117647058835
64.78040404040404,56.08461764705883
64.76323232323232,55.99485294117647
64.70282828282828,55.963558823529404
64.75353535353536,55.85773529411765
64.71979797979799,55.76591176470588
65.12525252525252,55.75376470588236
65.01535353535353,55.52914705882352
65.16444444444446,55.29958823529412
65.3589898989899,55.10255882352941
65.46080808080808,54.777470588235296
65.64020202020203,54.47585294117646
65.64202020202019,54.099294117647055
65.70020202020201,53.789647058823526
65.74464646464646,53.411441176470596
65.72121212121212,53.10467647058824
65.8808080808081,52.7425294117647
66.10383838383838,52.328911764705886
66.31090909090909,51.84776470588235
66.43838383838383,51.3835
66.51959595959596,50.85458823529411
66.6020202020202,50.25341176470588
66.71757575757574,49.78729411764706
66.96484848484849,49.20135294117647
67.19959595959597,48.68314705882353
67.35414141414142,48.15464705882353
67.6131313131313,47.43508823529412
67.80383838383838,46.8590294117647
68.10282828282828,46.36944117647059
68.39373737373738,45.828382352941176
68.71030303030302,45.286088235294116
68.95494949494949,44.752235294117646
69.0670707070707,44.20376470588236
69.21454545454546,43.66991176470588
69.46222222222222,43.12720588235294
69.64909090909092,42.59932352941176
69.67999999999999,40.26173529411765
70.01737373737375,39.82258823529412
70.06888888888889,39.53435294117647
70.1830303030303,39.201647058823525
70.02565656565656,39.00585294117647
70.03777777777776,38.75467647058824
69.98545454545456,38.536647058823526
70.37070707070707,38.14588235294118
70.54787878787879,37.88255882352941
70.84727272727272,37.51526470588235
71.0941414141414,37.22620588235294
71.23191919191919,37.01352941176471
71.34404040404041,36.79941176470589
71.41959595959595,36.62502941176471
71.53373737373738,36.402882352941184
71.68161616161616,36.19967647058824
71.63777777777777,36.056176470588234
71.68969696969698,35.906499999999994
71.64101010101011,35.78564705882353
71.77898989898989,35.61270588235294
71.88686868686868,35.44511764705882
71.97878787878788,35.25611764705883
72.18666666666667,35.03685294117647
72.31010101010101,34.917235294117646
72.55696969696969,34.77867647058824
72.55636363636364,34.57897058823529
72.59333333333333,34.429705882352934
72.46949494949494,34.33705882352941
