xx_mm,yy_mm
102.01019883040935,3.1123191489361703
101.99335672514619,3.0198670212765957
102.02722807017545,2.945771276595745
102.00720467836258,2.910901595744681
102.05529824561405,2.895002659574468
102.11723976608187,2.811151595744681
102.16832748538012,2.7700265957446812
102.05847953216374,2.8010797872340425
101.95087719298246,2.731023936170213
101.90203508771928,2.7099494680851066
102.04631578947368,2.614779255319149
102.11911111111112,2.61263829787234
102.19546198830409,2.6180186170212765
102.20874853801169,2.6591994680851063
102.20837426900583,2.6614707446808508
102.20856140350878,2.6608563829787233
102.10376608187134,2.6345691489361704
102.09815204678362,2.633079787234043
102.09964912280704,2.6334893617021278
102.0994619883041,2.604539893617021
102.11312280701753,2.6152446808510637
102.15223391812866,2.6139042553191487
103.35850292397662,3.451316489361702
103.3311812865497,3.47380585106383
103.28028070175438,3.4872659574468083
103.20711111111112,3.5380159574468086
103.16088888888889,3.5919867021276595
103.15059649122809,3.571768617021277
103.168,3.557712765957447
103.20130994152046,3.5816356382978722
103.23836257309941,3.577707446808511
103.24397660818714,3.614587765957447
103.24921637426903,3.6002898936170213
103.22039766081872,3.6272287234042553
103.22264327485381,3.636257978723404
103.18240935672513,3.6726356382978724
103.17548538011697,3.7664654255319148
103.15957894736843,3.771529255319149
103.2078596491228,3.7178563829787232
103.23723976608187,3.779273936170213
103.27934502923976,3.789997340425532
103.29263157894738,3.785361702127659
103.32912280701754,3.795191489361702
103.31171929824562,3.7790319148936167
103.31490058479532,3.7784920212765956
103.36711111111111,3.8926515957446806
103.38975438596492,3.911156914893617
103.44458479532163,3.9547765957446805
103.4341052631579,4.034140957446809
103.44495906432749,4.033731382978724
103.39125146198829,4.031981382978723
103.37983625730995,3.99508244680851
103.3983625730994,3.9485585106382977
103.3177076023392,3.918175531914893
103.31714619883041,3.9017925531914894
103.3336140350877,3.867425531914893
103.39368421052632,3.8684494680851063
103.40622222222223,3.832053191489362
103.46423391812864,3.803494680851064
103.5216842105263,3.856683510638298
103.52224561403509,3.8577074468085106
103.46236257309941,3.883398936170213
103.45469005847954,3.907936170212766
103.40659649122809,3.910039893617022
103.40977777777778,3.958090425531915
103.45244444444445,3.8939175531914896
103.52879532163742,3.8866755319148933
103.49866666666667,3.982776595744681
103.59298245614035,3.946789893617021
103.63826900584796,3.9374813829787234
103.64818713450292,3.9609202127659575
103.6354619883041,3.96736170212766
103.64388304093566,4.029337765957447
103.66184795321638,4.056220744680852
103.64856140350877,4.046037234042553
103.67083040935672,4.048569148936171
103.697216374269,4.065212765957447
103.73127485380115,3.9607526595744678
103.7018947368421,3.899893617021277
103.70245614035086,3.9787553191489367
103.69759064327485,3.9952686170212766
103.75578947368422,4.004875
103.80837426900585,4.02330585106383
103.81623391812866,4.056034574468085
103.79321637426901,4.068992021276596
103.79228070175438,4.034550531914894
103.84673684210527,4.024106382978724
103.80481871345029,3.966095744680851
103.85122807017544,3.9437553191489356
103.93094736842104,4.021723404255319
103.91934502923976,4.05026329787234
103.8705029239766,4.040843085106384
103.89501754385964,4.091537234042553
103.88191812865497,4.0762340425531915
103.87069005847954,4.095632978723405
103.8682573099415,4.128268617021277
103.8781754385965,4.11955585106383
103.89183625730995,4.129125
103.87536842105263,4.150460106382979
103.85702923976608,4.142566489361702
103.8134269005848,4.183226063829787
103.77955555555556,4.285545212765958
103.70975438596493,4.264601063829787
103.74643274853801,4.344896276595745
103.69197660818715,4.370773936170213
103.6167485380117,4.354986702127659
103.61918128654972,4.3785558510638305
103.66016374269006,4.429938829787234
103.71387134502925,4.512393617021277
103.66016374269006,4.495265957446809
103.68842105263158,4.56586170212766
103.63302923976607,4.565768617021277
104.37127485380117,5.196159574468084
104.38680701754386,5.203308510638299
104.4238596491228,5.254226063829787
104.38643274853803,5.226188829787234
104.4058947368421,5.237526595744681
104.50245614035087,5.272247340425532
104.54081871345029,5.233132978723405
104.69146198830411,5.299800531914894
104.71653801169592,5.332864361702128
104.73637426900584,5.296654255319149
104.78109941520468,5.298236702127659
104.836865497076,5.345337765957447
104.81366081871346,5.324598404255319
104.80860818713451,5.338188829787234
104.81815204678361,5.3471994680851065
104.8334970760234,5.348893617021277
104.89899415204678,5.371997340425533
104.95663157894737,5.3871515957446805
105.07022222222223,5.475154255319149
105.21338011695907,5.524079787234043
105.17501754385965,5.521473404255319
105.22666666666666,5.528473404255318
105.20945029239768,5.521734042553192
105.22123976608187,5.563268617021276
105.23171929824561,5.527207446808511
105.21300584795321,5.500045212765957
105.32004678362573,5.504885638297872
105.4121169590643,5.548132978723404
105.49557894736843,5.588420212765958
105.57904093567252,5.608694148936171
105.60486549707603,5.555244680851064
105.56032748538014,5.506710106382979
105.53543859649123,5.478989361702127
105.54180116959066,5.500101063829788
105.58278362573101,5.470164893617022
105.67859649122808,5.457319148936171
105.81876023391814,5.517042553191489
105.90091228070175,5.5312101063829795
105.98250292397661,5.569914893617021
105.96304093567251,5.561313829787235
105.90390643274853,5.505853723404256
105.9035321637427,5.467968085106383
105.94526315789473,5.477667553191489
105.96191812865497,5.415542553191489
106.0964678362573,5.394803191489362
106.29670175438598,5.4420159574468085
106.3960701754386,5.445050531914894
106.45969590643276,5.448662234042554
106.48701754385964,5.426545212765957
106.48046783625732,5.3864627659574476
106.45464327485381,5.360156914893617
106.46942690058479,5.34455585106383
106.43911111111112,5.330909574468085
106.44547368421053,5.2950531914893615
106.59649122807018,5.2749654255319145
106.78231578947369,5.298683510638298
106.90077192982457,5.318454787234042
106.9557894736842,5.289523936170212
106.96814035087719,5.255771276595744
106.96814035087719,5.1828670212765955
106.95466666666665,5.1164787234042555
106.9236023391813,5.116609042553192
106.9314619883041,5.065132978723404
106.98254970760235,5.0178457446808515
107.14966081871346,5.010007978723404
107.30591812865497,5.015704787234043
107.41670175438597,5.029630319148937
107.44888888888887,4.9954494680851065
107.38320467836259,4.887172872340425
107.38133333333333,4.829218085106383
107.38432748538013,4.79423670212766
107.36692397660819,4.7542101063829785
107.4982923976608,4.7459069148936175
107.83288888888889,4.785356382978724
108.00486549707601,4.785281914893617
107.95695906432748,4.749090425531914
