0	0	1	141.054	164.7	1
1	0	1	141.054	164.7	1
2	0	1	141.799	165.354	1
3	0	1	142.296	165.38	1
4	0	1	143.78	165.816	1
5	0	1	146.679	166.37	1
6	0	1	148.786	166.018	1
7	0	1	148.525	165.27	1
8	0	1	147.16	164.25	1
9	0	1	147.097	164.205	0
10	0	1	141.137	163.034	1
11	0	1	137.929	161.763	1
12	0	1	135.77	161.586	1
13	0	1	134.798	161.806	1
14	0	1	134.059	162.166	1
15	0	1	132.225	163.073	1
16	0	1	129.537	164.49	1
17	0	1	128.724	164.863	1
18	0	1	128.476	165.012	1
19	0	1	128.465	165.02	0
20	0	1	132.885	165.322	1
21	0	1	137.044	164.153	1
22	0	1	144.135	162.629	1
23	0	1	149.849	161.373	1
24	0	1	152.809	160.034	1
25	0	1	155.195	158.903	1
26	0	1	158.271	158.583	1
27	0	1	159.029	158.228	1
28	0	1	160.131	157.847	1
29	0	1	161.187	157.773	1
30	0	1	162.915	157.464	1
31	0	1	164.075	157.002	1
32	0	1	164.519	156.51	1
33	0	1	165.447	156.065	1
34	0	1	167.958	155.747	1
38	0	1	183.117	153.015	1
39	0	1	188.126	153.12	1
40	0	1	190.261	153.38	1
41	0	1	194.062	154.609	1
42	0	1	199.567	157.675	1
43	0	1	206.364	161.04	1
44	0	1	212.064	163.719	1
45	0	1	215.878	166.161	1
46	0	1	218.378	168.175	1
47	0	1	222.316	171.464	1
48	0	1	225.128	173.986	1
49	0	1	227.776	176.399	1
50	0	1	229.353	178.051	1
51	0	1	233.979	179.974	1
52	0	1	235.162	180.047	1
59	0	1	232.221	168.987	1
60	0	1	228.32	165.088	1
61	0	1	222.07	160.702	1
62	0	1	220.143	158.29	1
63	0	1	218.624	156.979	1
64	0	1	216.8	155.817	1
65	0	1	216.725	155.769	0
66	0	1	216.745	155.782	0
67	0	1	223.483	152.46	1
68	0	1	223.853	152.279	0
69	0	1	231.193	145.872	1
70	0	1	232.74	142.537	1
71	0	1	234.66	140.633	1
72	0	1	237.249	138.404	1
73	0	1	237.358	136.476	1
74	0	1	236.727	135.345	1
75	0	1	236.041	134.196	1
76	0	1	236.681	133.068	1
77	0	1	237.253	131.419	1
78	0	1	237.249	129.404	1
79	0	1	236.754	127.483	1
80	0	1	236.854	125.025	1
81	0	1	238.396	122.175	1
82	0	1	239.839	119.219	1
83	0	1	239.714	115.991	1
84	0	1	239.602	112.133	1
85	0	1	242.482	107.106	1
86	0	1	243.286	100.884	1
87	0	1	241.639	92.2831	1
88	0	1	241.316	86.208	1
89	0	1	242.93	80.8137	1
90	0	1	243.768	77.1495	1
91	0	1	244.346	74.1117	1
92	0	1	243.899	72.0951	1
93	0	1	243.291	70.3586	1
94	0	1	243.515	68.6614	1
95	0	1	241.086	66.255	1
96	0	1	235.711	62.9654	1
97	0	1	231.059	58.8218	1
98	0	1	228.511	54.8587	1
99	0	1	226.267	52.081	1
100	0	1	224.181	50.9186	1
101	0	1	223.619	51.0296	1
102	0	1	222.01	50.5912	1
103	0	1	219.505	50.8322	1
104	0	1	218.125	50.4738	1
105	0	1	217.211	51.2852	1
106	0	1	214.096	52.503	1
114	0	1	199.771	64.5568	1
115	0	1	200.715	68.2604	1
116	0	1	201.982	71.7452	1
117	0	1	203.166	74.2864	1
118	0	1	204.911	77.1979	1
119	0	1	208.312	81.9805	1
120	0	1	210.423	85.5788	1
121	0	1	212.532	88.8807	1
122	0	1	214.211	90.5636	1
123	0	1	216.86	92.7956	1
124	0	1	220.412	95.7493	1
125	0	1	222.478	97.2977	1
126	0	1	225.6	99.0848	1
127	0	1	229.388	100.823	1
128	0	1	232.14	102.414	1
129	0	1	235.26	104.651	1
130	0	1	239.627	107.783	1
131	0	1	245.951	111.531	1
132	0	1	252.908	115.912	1
133	0	1	257.888	119.636	1
134	0	1	260.483	122.198	1
135	0	1	264.287	126.308	1
136	0	1	268.239	131.027	1
137	0	1	269.638	134.636	1
138	0	1	274.344	141.019	1
139	0	1	276.409	145.012	1
140	0	1	278.505	148.944	1
141	0	1	281.201	154.118	1
142	0	1	285.441	159.49	1
143	0	1	290.585	164.337	1
144	0	1	295.685	169.475	1
145	0	1	299.591	174.336	1
146	0	1	301.475	177.772	1
147	0	1	304.314	182.314	1
148	0	1	306.179	186.362	1
149	0	1	307.348	189.852	1
150	0	1	307.867	191.318	1
151	0	1	305.31	189.604	1
152	0	1	302.315	188.661	1
153	0	1	299.796	189.396	1
154	0	1	299.245	190.028	1
155	0	1	299.281	190.57	1
156	0	1	299.757	191.24	1
157	0	1	300.516	191.703	1
158	0	1	300.603	191.647	1
159	0	1	300.598	192.286	1
160	0	1	300.384	192.512	1
161	0	1	300.737	192.819	1
162	0	1	301.144	193.051	1
163	0	1	300.564	193.163	1
164	0	1	299.953	193.358	1
165	0	1	299.862	193.871	1
166	0	1	299.655	193.787	1
167	0	1	299.703	193.466	1
168	0	1	298.558	192.759	1
169	0	1	295.361	191.891	1
170	0	1	288.087	190.175	1
171	0	1	283.001	188.093	1
172	0	1	279.426	186.651	1
173	0	1	276.324	185.593	1
174	0	1	273.73	184.702	1
175	0	1	271.73	185.137	1
176	0	1	266.576	186.014	1
177	0	1	261.439	187.119	1
178	0	1	257.377	187.715	1
179	0	1	251.527	189.19	1
180	0	1	244.302	191.137	1
181	0	1	238.747	192.26	1
182	0	1	233.338	193.444	1
183	0	1	229.244	194.11	1
184	0	1	226.977	194.098	1
185	0	1	222.672	194.886	1
186	0	1	220.236	194.819	1
187	0	1	218.228	193.955	1
188	0	1	215.58	192.889	1
197	0	1	249.038	157.186	1
198	0	1	250.916	155.089	1
199	0	1	252.038	152.098	1
200	0	1	252.745	150.323	1
201	0	1	253.176	146.917	1
202	0	1	253.236	144.28	1
203	0	1	254.213	141.517	1
204	0	1	255.039	139.263	1
205	0	1	255.679	136.878	1
206	0	1	256.694	133.859	1
207	0	1	256.003	130.662	1
208	0	1	256.645	128.337	1
209	0	1	256.697	128.252	0
210	0	1	260.626	120.634	1
211	0	1	259.287	113.53	1
212	0	1	258.992	107.637	1
213	0	1	261.369	101.976	1
214	0	1	264.171	97.286	1
215	0	1	264.47	92.8771	1
216	0	1	263.776	87.8141	1
217	0	1	265.532	83.3581	1
218	0	1	267.34	79.6404	1
219	0	1	268.58	77.1989	1
220	0	1	269.404	74.6912	1
221	0	1	269.826	72.1074	1
222	0	1	270.722	69.7124	1
223	0	1	271.728	67.3975	1
224	0	1	272.724	64.4271	1
225	0	1	273.451	63.2609	1
226	0	1	273.045	62.6284	1
227	0	1	269.558	62.3317	1
228	0	1	268.035	62.1999	1
229	0	1	271.196	60.8661	1
230	0	1	269.654	57.4329	1
231	0	1	269.68	57.104	1
232	0	1	267.158	52.7255	1
233	0	1	264.608	49.1015	1
234	0	1	265.145	46.4813	1
235	0	1	265.171	45.0623	1
236	0	1	264.281	44.4704	1
237	0	1	263.799	43.8226	1
238	0	1	262.851	43.7846	1
239	0	1	262.777	43.82	1
240	0	1	263.002	43.1364	1
241	0	1	263.247	42.5728	1
242	0	1	263.259	42.568	1
243	0	1	263.285	41.8725	1
244	0	1	263.265	43.3835	1
245	0	1	263.488	44.2808	1
249	0	1	275.663	50.9379	1
250	0	1	276.972	51.7733	1
251	0	1	278.576	53.8	1
252	0	1	279.712	56.0716	1
253	0	1	282.635	60.4799	1
254	0	1	286.531	65.8297	1
255	0	1	289.471	69.665	1
256	0	1	293.99	75.0508	1
257	0	1	297.653	79.946	1
258	0	1	302.928	86.4504	1
259	0	1	308.603	93.985	1
260	0	1	312.122	100.345	1
261	0	1	314.023	105.668	1
262	0	1	316.49	112.936	1
263	0	1	317.21	117.941	1
264	0	1	319.673	126.467	1
265	0	1	324.476	137.315	1
266	0	1	327.989	146.661	1
267	0	1	331.064	156.248	1
268	0	1	335.036	164.875	1
269	0	1	338.797	173.288	1
270	0	1	340.633	181.689	1
271	0	1	341.79	186.245	1
272	0	1	342.564	187.633	1
273	0	1	341.851	187.568	1
274	0	1	340.113	187.455	1
275	0	1	337.084	186.731	1
276	0	1	334.567	186.675	1
277	0	1	333.46	186.518	1
278	0	1	332.867	186.268	1
279	0	1	332.419	186.568	1
280	0	1	331.962	186.661	1
281	0	1	331.457	186.744	1
282	0	1	331.533	186.732	1
283	0	1	331.783	186.65	1
284	0	1	331.882	187.016	1
285	0	1	331.661	186.877	1
286	0	1	331.144	186.993	1
287	0	1	331.049	187.262	1
288	0	1	331.599	187.912	1
289	0	1	332.31	188.196	1
290	0	1	332.393	188.172	1
291	0	1	331.999	188.111	1
292	0	1	331.832	188.24	1
293	0	1	332.296	187.907	1
294	0	1	330.498	186.644	1
295	0	1	327.542	185.631	1
296	0	1	327.415	185.596	0
297	0	1	316.637	179.78	1
298	0	1	313.408	177.142	1
299	0	1	310.578	175.093	1
300	0	1	305.771	172.096	1
301	0	1	305.407	171.735	1
302	0	1	303.59	171.28	1
303	0	1	301.79	170.785	1
304	0	1	301.217	171.124	1
305	0	1	298.713	171.6	1
306	0	1	294.434	172.009	1
307	0	1	290.393	172.517	1
308	0	1	281.354	174.122	1
309	0	1	275.668	175.147	1
310	0	1	270.687	176.013	1
311	0	1	266.702	176.761	1
312	0	1	262.824	177.968	1
313	0	1	259.111	179.755	1
314	0	1	252.674	182.567	1
315	0	1	246.107	184.739	1
316	0	1	241.601	185.666	1
317	0	1	235.561	186.687	1
318	0	1	229.952	187.592	1
319	0	1	225.641	187.837	1
320	0	1	221.334	187.937	1
321	0	1	217.232	188.175	1
322	0	1	213.243	188.168	1
323	0	1	208.897	188.235	1
324	0	1	206.494	188.405	1
325	0	1	203.138	188.029	1
326	0	1	201.9	187.169	1
327	0	1	200.582	186.204	1
328	0	1	200.515	186.164	0
329	0	1	200.533	186.174	0
330	0	1	203.613	180.436	1
331	0	1	207.341	178.149	1
332	0	1	211.048	175.763	1
333	0	1	214.289	172.726	1
334	0	1	215.909	171.056	1
335	0	1	216.505	169.951	1
339	0	1	215.858	157.574	1
340	0	1	217.5	154.701	1
341	0	1	217.262	152.493	1
342	0	1	217.001	150.376	1
343	0	1	218.799	147.091	1
344	0	1	220.269	144.837	1
345	0	1	220.9	141.503	1
346	0	1	221.185	138.728	1
347	0	1	221.704	137.943	1
348	0	1	222.803	136.85	1
349	0	1	224.27	135.287	1
350	0	1	217.614	132	1
351	0	1	215.933	127.518	1
352	0	1	215.371	122.005	1
353	0	1	213.805	118.086	1
354	0	1	212.673	116.009	1
355	0	1	211.265	113.681	1
356	0	1	211.39	111.697	1
357	0	1	211.51	110.082	1
361	0	1	203.447	107.039	1
362	0	1	197.324	103.885	1
363	0	1	192.927	101.792	1
364	0	1	189.902	100.749	1
365	0	1	186.983	99.9826	1
366	0	1	183.789	99.4931	1
367	0	1	180.91	99.4077	1
368	0	1	179.431	99.5858	1
369	0	1	173.282	100.567	1
370	0	1	165.65	102.214	1
371	0	1	159.047	104.342	1
372	0	1	151.333	106.893	1
373	0	1	146.057	108.686	1
374	0	1	140.545	111.801	1
375	0	1	136.963	114.553	1
376	0	1	131.902	118.748	1
377	0	1	127.336	125.05	1
378	0	1	120.837	133.976	1
379	0	1	111.8	143.731	1
380	0	1	105.19	152.772	1
381	0	1	100.245	161.018	1
382	0	1	95.2159	168.289	1
383	0	1	91.0968	175.584	1
384	0	1	86.9312	184.795	1
385	0	1	84.5312	188.255	1
386	0	1	81.5208	190.292	1
387	0	1	77.9256	191.606	1
388	0	1	77.1085	191.503	1
389	0	1	76.8839	191.472	1
390	0	1	75.8022	191.469	1
391	0	1	75.4061	190.852	1
392	0	1	74.1481	189.547	1
393	0	1	75.7637	187.679	1
394	0	1	75.3361	186.037	1
395	0	1	74.1166	184.177	1
396	0	1	72.5199	182.648	1
397	0	1	72.0824	181.312	1
398	0	1	71.4059	179.862	1
402	0	1	80.2939	172.444	1
403	0	1	81.9692	170.191	1
404	0	1	84.9716	168.427	1
405	0	1	87.5692	167.911	1
406	0	1	88.0893	167.521	1
407	0	1	88.5233	167.433	1
408	0	1	90.3386	167.555	1
409	0	1	93.0799	167.069	1
410	0	1	95.2374	166.951	1
411	0	1	97.8388	167.575	1
412	0	1	99.6635	168.372	1
416	0	1	119.077	172.601	1
417	0	1	122.206	173.553	1
418	0	1	126.16	174.896	1
419	0	1	129.716	176.306	1
420	0	1	132.952	177.94	1
421	0	1	134.435	178.407	1
422	0	1	135.881	178.729	1
423	0	1	137.755	179.365	1
424	0	1	140.125	179.628	1
425	0	1	140.702	178.864	1
426	0	1	140.46	177.261	1
427	0	1	139.784	175.997	1
428	0	1	139.382	174.57	1
429	0	1	136.833	172.318	1
